25,01,008,MERAUKE,KAWE,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,1,0,0,5,0,5,5,5,0,1,1,5,1,3,2,2,TERTINGGAL
26,01,001,MERAUKE,KONJOMBANDO,0,4,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,4,0,1,3,3,5,0,0,3,2,1,1,5,5,4,5,5,5,1,1,1,1,2,3,3,TERTINGGAL
27,01,002,MERAUKE,YERAHA,0,5,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,3,0,1,3,3,5,0,0,3,2,1,1,5,4,4,5,5,5,0,0,1,1,1,3,2,TERTINGGAL
28,01,003,MERAUKE,WANGGAMBI,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,3,5,0,0,3,2,1,1,5,5,4,5,5,5,0,0,1,1,0,3,4,TERTINGGAL
29,01,004,MERAUKE,BAMOL II,2,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,3,3,5,0,1,3,5,1,1,5,4,3,5,5,5,1,1,1,1,1,3,2,TERTINGGAL
30,01,005,MERAUKE,BAMOL I,5,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,3,3,5,0,0,3,2,1,1,5,4,3,5,5,5,1,1,1,1,1,4,3,TERTINGGAL
31,01,006,MERAUKE,IROMORO,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,0,1,3,3,0,0,0,1,1,0,0,5,4,4,5,5,5,1,0,1,1,1,3,3,TERTINGGAL
32,01,007,MERAUKE,YAMUKA,0,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,3,3,0,0,0,3,2,1,1,5,3,4,5,5,5,1,1,1,1,2,3,3,TERTINGGAL
33,01,008,MERAUKE,SUAM,0,2,5,0,0,0,5,4,5,5,5,0,1,0,0,0,0,3,0,1,3,1,5,0,0,3,2,1,1,4,5,4,5,5,5,1,1,1,1,1,4,3,TERTINGGAL
34,01,009,MERAUKE,TABONJI,0,4,3,0,0,0,5,4,5,5,5,0,1,0,0,0,0,0,0,1,3,3,5,0,0,3,2,1,1,4,5,4,5,5,5,1,0,1,1,0,3,3,TERTINGGAL
35,01,001,MERAUKE,BIBIKEM,0,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,3,3,5,0,0,3,2,1,1,5,5,4,5,5,5,1,1,1,1,1,5,4,TERTINGGAL
36,01,005,MERAUKE,ULI-ULI,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,3,2,1,1,5,5,3,5,5,5,0,0,1,1,0,3,3,TERTINGGAL
37,01,002,MERAUKE,PADUA,1,2,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,3,1,3,3,5,0,0,3,3,1,1,5,3,3,5,5,5,0,0,1,1,0,2,2,TERTINGGAL
38,01,006,MERAUKE,SIGAD,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,1,3,3,5,0,0,3,2,1,1,5,3,3,5,5,5,0,0,1,1,0,3,3,TERTINGGAL
39,01,003,MERAUKE,WOGEKEL,3,3,2,0,0,0,4,4,5,5,5,0,3,1,5,1,2,5,0,1,0,1,3,5,3,3,2,1,1,5,5,2,5,5,5,0,0,5,1,0,4,4,TERTINGGAL
40,01,004,MERAUKE,WANAM,5,5,5,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,0,1,3,3,2,0,0,3,2,1,1,3,5,3,5,5,5,1,1,5,1,1,4,3,TERTINGGAL
41,01,004,MERAUKE,WAMBI,0,2,3,3,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,1,3,3,5,0,0,3,3,1,1,5,0,5,5,5,5,0,0,5,1,2,4,4,TERTINGGAL
42,01,012,MERAUKE,ES WAMBI,0,5,5,5,0,0,5,4,5,5,5,0,2,0,0,0,0,1,0,1,3,3,5,0,0,4,4,1,1,5,0,5,5,5,5,0,0,1,1,1,4,4,TERTINGGAL
43,01,005,MERAUKE,DUFMIRA,1,5,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,5,0,1,3,3,5,0,0,5,5,4,5,5,5,5,4,5,5,0,0,1,1,1,2,2,TERTINGGAL
44,01,006,MERAUKE,IWOL,1,5,0,1,0,0,5,4,5,5,5,0,2,0,0,0,0,5,3,1,3,3,2,0,0,5,3,3,2,5,5,5,5,5,5,0,0,5,1,2,4,4,BERKEMBANG
45,01,007,MERAUKE,MAKALING,2,5,2,3,0,0,5,4,5,5,5,0,1,0,0,0,0,4,3,1,3,3,3,0,1,5,5,2,2,5,5,5,4,5,5,1,0,5,1,2,2,4,BERKEMBANG
46,01,008,MERAUKE,OKABA,4,5,5,5,0,0,5,4,5,5,5,0,2,0,1,2,5,5,0,1,3,3,3,1,0,4,4,1,1,5,5,5,4,5,5,3,0,5,1,2,2,4,BERKEMBANG
47,01,009,MERAUKE,ALAKU,2,5,2,3,0,3,5,4,5,5,5,0,1,0,0,0,0,1,0,1,3,3,5,0,0,3,5,1,1,5,5,5,4,5,0,0,0,5,1,2,3,4,TERTINGGAL
48,01,010,MERAUKE,ALATEP,2,5,0,1,0,0,5,4,5,5,5,0,2,0,0,0,0,0,0,1,3,3,0,2,0,4,5,1,1,5,1,5,4,5,5,1,0,5,1,2,4,4,TERTINGGAL
49,01,011,MERAUKE,SANGGASE,5,5,0,1,0,0,5,4,5,5,5,0,1,0,0,0,0,0,3,1,3,3,5,2,0,3,3,1,1,5,3,4,4,5,5,0,0,5,1,3,3,4,TERTINGGAL
50,01,001,MERAUKE,WAMAL,0,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,0,0,0,0,0,3,2,1,1,5,5,5,5,5,5,0,0,1,1,3,4,3,TERTINGGAL
51,01,002,MERAUKE,DOKIB,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,0,1,3,3,5,0,0,3,3,1,1,5,1,5,5,5,5,0,0,1,1,2,3,2,TERTINGGAL
52,01,003,MERAUKE,YOWIED,0,5,5,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,3,3,5,4,0,3,3,1,1,5,1,5,5,5,5,0,0,1,1,3,0,5,TERTINGGAL
53,01,004,MERAUKE,WELBUTI,0,5,0,0,0,0,5,4,5,5,5,0,2,0,0,0,0,5,0,1,1,1,3,0,0,3,2,1,1,5,3,5,5,5,5,0,0,5,1,3,4,3,TERTINGGAL
54,01,005,MERAUKE,DODALIM,0,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,3,3,2,0,0,3,3,1,1,5,0,5,5,5,5,1,0,5,1,2,4,4,TERTINGGAL
55,01,006,MERAUKE,WOBOYO,0,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,5,0,1,3,3,0,0,0,3,3,1,1,5,5,5,5,5,5,0,0,1,1,3,1,4,TERTINGGAL
56,01,001,MERAUKE,PO-EPE,0,5,0,0,0,0,0,5,4,5,5,0,0,0,0,0,0,2,0,1,1,1,0,0,0,3,2,1,1,5,4,5,5,5,5,1,0,1,1,2,4,3,TERTINGGAL
57,01,002,MERAUKE,TAGA EPE,0,5,5,0,0,0,5,4,5,5,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,1,1,5,3,4,5,5,5,1,0,1,1,1,3,4,TERTINGGAL
58,01,003,MERAUKE,NAKIAS,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,5,0,1,1,1,3,0,0,3,2,1,1,5,3,4,5,5,5,1,0,1,1,2,3,4,TERTINGGAL
59,01,004,MERAUKE,SALAMEPE,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,0,0,1,3,3,2,4,0,3,2,2,2,5,3,4,5,5,5,1,1,1,1,2,4,0,TERTINGGAL
60,01,005,MERAUKE,YAWIMU,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,1,1,5,3,4,5,5,5,1,0,1,1,0,3,3,TERTINGGAL
61,01,006,MERAUKE,YOMOP,0,5,0,0,0,0,5,4,5,5,5,0,0,0,0,0,0,0,0,1,3,3,2,4,0,3,2,2,2,5,3,4,5,5,5,1,1,1,1,2,4,0,TERTINGGAL
62,01,001,MERAUKE,KWEMZIED,0,5,0,0,0,2,5,4,5,5,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,1,1,5,4,4,5,5,1,1,1,5,1,2,4,3,TERTINGGAL
63,01,005,MERAUKE,BU EPE,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,3,3,0,5,0,1,1,0,0,5,0,4,5,5,5,1,1,1,1,3,3,3,TERTINGGAL
64,01,002,MERAUKE,KANIS KOBAT,0,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,0,0,1,3,3,0,0,0,1,1,0,0,5,0,4,5,5,5,1,1,5,1,3,3,3,TERTINGGAL
65,01,003,MERAUKE,KAPTEL,0,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,3,3,5,0,0,1,1,0,0,4,5,4,5,5,5,1,1,5,1,3,4,4,TERTINGGAL
66,01,004,MERAUKE,IHALIK,0,5,0,0,0,0,5,4,5,5,5,0,1,0,0,0,0,2,3,1,3,1,0,0,0,1,1,0,0,5,0,0,4,5,5,1,1,5,1,3,3,2,TERTINGGAL
67,01,004,MERAUKE,KURIK,5,4,5,2,0,0,3,5,4,5,5,0,2,5,5,0,5,5,3,3,3,3,5,5,2,5,5,5,4,5,5,5,5,5,2,1,1,5,1,1,3,4,BERKEMBANG
68,01,019,MERAUKE,WONOREJO,5,2,3,3,0,0,5,4,5,5,5,0,1,0,0,0,0,5,3,3,3,3,5,4,0,5,5,3,2,5,5,5,5,5,5,1,1,5,1,2,4,4,BERKEMBANG
69,01,020,MERAUKE,CANDRA JAYA,4,4,2,3,0,0,5,4,5,5,5,5,1,0,0,0,0,5,3,3,3,3,5,4,1,5,5,5,4,5,4,4,5,5,1,1,1,5,1,3,4,5,BERKEMBANG
70,01,005,MERAUKE,HARAPAN MAKMUR,4,4,5,4,0,0,4,4,5,5,5,0,4,0,1,0,0,5,5,3,4,4,5,5,1,5,4,5,4,5,5,5,5,5,5,2,2,5,1,2,4,5,BERKEMBANG
